Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-11-16T22:11:04.997;538359023909912644;-708;1309;1738
2021-11-16T22:11:05.017;538359023929422165;-542;1438;1950
2021-11-16T22:11:05.036;538359023948931686;-336;1538;2030
2021-11-16T22:11:05.056;538359023968441207;-263;1648;1904
2021-11-16T22:11:05.075;538359023987950728;-259;1846;2218
2021-11-16T22:11:05.095;538359024007460249;-1487;1575;628
2021-11-16T22:11:05.114;538359024026969770;-417;1497;871
2021-11-16T22:11:05.134;538359024046479291;-521;1546;1198
2021-11-16T22:11:05.153;538359024065988812;-638;1761;1882
2021-11-16T22:11:05.173;538359024085498333;-605;2025;2894
2021-11-16T22:11:05.192;538359024105007854;-900;3104;3557
2021-11-16T22:11:05.212;538359024124517375;-2784;3427;4643
2021-11-16T22:11:05.231;538359024144026896;-1825;5260;7097
2021-11-16T22:11:05.251;538359024163536417;6760;7811;5168
2021-11-16T22:11:05.270;538359024183045938;6534;7988;-767
2021-11-16T22:11:05.290;538359024202555459;1883;7988;-7646
2021-11-16T22:11:05.309;538359024222064980;5285;7988;-8000
2021-11-16T22:11:05.329;538359024241574501;7771;7461;-8000
2021-11-16T22:11:05.348;538359024261084022;7930;4771;-7821
2021-11-16T22:11:05.368;538359024280593543;6526;3125;-3700
2021-11-16T22:11:05.387;538359024300103064;6577;1576;-164
2021-11-16T22:11:05.407;538359024319612585;7179;1493;663
2021-11-16T22:11:05.426;538359024339122106;5167;1169;952
2021-11-16T22:11:05.446;538359024358631627;2472;1114;460
2021-11-16T22:11:05.465;538359024378141148;529;1094;-2
2021-11-16T22:11:05.485;538359024397650669;-411;1174;-592
2021-11-16T22:11:05.504;538359024417160190;-567;1265;-703
2021-11-16T22:11:05.524;538359024436669711;-411;1288;-85
2021-11-16T22:11:05.543;538359024456179232;-681;1132;654
2021-11-16T22:11:05.563;538359024475688753;-1013;976;1125
2021-11-16T22:11:05.582;538359024495198274;-1219;971;1435
2021-11-16T22:11:05.602;538359024514707795;-1002;952;1584
2021-11-16T22:11:05.621;538359024534217316;-569;954;1472
2021-11-16T22:11:05.641;538359024553722470;-453;937;1740
2021-11-16T22:11:05.660;538359024573227622;-540;769;1850
2021-11-16T22:11:05.680;538359024592732774;-640;750;1605
2021-11-16T22:11:05.699;538359024612237926;-566;894;1357
2021-11-16T22:11:05.719;538359024631743078;-512;1039;1046
2021-11-16T22:11:05.738;538359024651248230;-387;1024;1067
2021-11-16T22:11:05.758;538359024670753382;-223;1141;834
2021-11-16T22:11:05.777;538359024690258534;-132;1260;480
2021-11-16T22:11:05.797;538359024709763686;-363;1368;28
2021-11-16T22:11:05.816;538359024729268838;-909;1348;-432
2021-11-16T22:11:05.836;538359024748773990;-1264;1420;-1171
2021-11-16T22:11:05.855;538359024768279142;-1181;1268;-1283
