Phone timestamp,X [mg],Y [mg],Z [mg],Type,Amount
2021-12-07 21:18:17.083,-881,376,662,,
2021-12-07 21:18:17.102,-990,372,593,,
2021-12-07 21:18:17.122,-988,375,486,,
2021-12-07 21:18:17.141,-961,397,416,,
2021-12-07 21:18:17.161,-1001,443,377,,
2021-12-07 21:18:17.180,-1033,398,353,,
2021-12-07 21:18:17.200,-1040,383,358,,
2021-12-07 21:18:17.219,-1034,381,290,,
2021-12-07 21:18:17.239,-1064,344,148,,
2021-12-07 21:18:17.258,-1000,369,37,,
2021-12-07 21:18:17.278,-901,389,-11,,
2021-12-07 21:18:17.297,-873,388,86,,
2021-12-07 21:18:17.317,-862,376,103,,
2021-12-07 21:18:17.336,-817,351,43,,
2021-12-07 21:18:17.356,-712,350,19,,
2021-12-07 21:18:17.375,-686,370,87,,
2021-12-07 21:18:17.395,-746,499,238,,
2021-12-07 21:18:17.414,-686,318,272,,
2021-12-07 21:18:17.434,-699,404,358,,
2021-12-07 21:18:17.453,-603,449,440,,
2021-12-07 21:18:17.473,-521,464,372,,
2021-12-07 21:18:17.492,-567,520,288,,
2021-12-07 21:18:17.512,-541,604,261,,
2021-12-07 21:18:17.532,-581,548,318,,
2021-12-07 21:18:17.551,-745,565,263,,
2021-12-07 21:18:17.571,-778,533,347,,
2021-12-07 21:18:17.590,-787,723,476,,
2021-12-07 21:18:17.610,-610,936,506,,
2021-12-07 21:18:17.629,-383,1055,584,,
2021-12-07 21:18:17.649,-208,1101,628,,
2021-12-07 21:18:17.668,-37,1182,635,,
2021-12-07 21:18:17.688,118,1221,636,,
2021-12-07 21:18:17.707,292,1227,759,,
2021-12-07 21:18:17.727,508,1179,749,,
2021-12-07 21:18:17.746,511,1157,851,,
2021-12-07 21:18:17.766,345,1083,994,,
2021-12-07 21:18:17.785,108,984,979,,
2021-12-07 21:18:17.805,-100,929,950,,
2021-12-07 21:18:17.824,-135,834,870,,
2021-12-07 21:18:17.844,-130,874,913,,
2021-12-07 21:18:17.863,-234,870,1002,,
2021-12-07 21:18:17.883,-373,769,920,,
2021-12-07 21:18:17.902,-469,782,890,,
2021-12-07 21:18:17.922,-256,1026,1022,,
2021-12-07 21:18:17.941,201,1243,1145,,
2021-12-07 21:18:17.961,467,1231,937,,
2021-12-07 21:18:17.980,462,1042,581,,
2021-12-07 21:18:18.000,354,938,391,,
2021-12-07 21:18:18.020,270,911,299,,
2021-12-07 21:18:18.039,91,915,346,,
2021-12-07 21:18:18.059,-212,907,414,,
2021-12-07 21:18:18.078,-461,904,313,,
2021-12-07 21:18:18.098,-2084,293,1564,,
2021-12-07 21:18:18.117,-501,552,665,,
2021-12-07 21:18:18.137,-549,604,299,,
2021-12-07 21:18:18.156,-1003,269,649,,
2021-12-07 21:18:18.176,-640,490,335,,
2021-12-07 21:18:18.195,-383,785,160,,
2021-12-07 21:18:18.215,-173,877,44,,
2021-12-07 21:18:18.234,-595,805,337,,
2021-12-07 21:18:18.254,-931,763,192,,
2021-12-07 21:18:18.273,-1043,907,-371,,
2021-12-07 21:18:18.293,-1335,809,-666,,
2021-12-07 21:18:18.312,-1889,554,-591,,
2021-12-07 21:18:18.332,-2250,464,-347,,
2021-12-07 21:18:18.351,-2276,542,-641,,
2021-12-07 21:18:18.371,-807,1077,-520,,
2021-12-07 21:18:18.390,-1934,687,-1882,,
2021-12-07 21:18:18.410,-1988,1092,184,,
2021-12-07 21:18:18.429,-2476,1002,192,,
2021-12-07 21:18:18.449,-2519,882,469,,
2021-12-07 21:18:18.469,-1957,731,966,,
2021-12-07 21:18:18.488,-1435,654,947,,
2021-12-07 21:18:18.508,-882,562,469,,
2021-12-07 21:18:18.527,-644,414,-43,,
2021-12-07 21:18:18.547,-790,98,-787,,
2021-12-07 21:18:18.566,-1077,-28,-1398,,
2021-12-07 21:18:18.586,-224,237,-2131,,
2021-12-07 21:18:18.605,1066,796,-1930,,
2021-12-07 21:18:18.625,1858,1303,-523,,
2021-12-07 21:18:18.644,1621,1724,1068,,
2021-12-07 21:18:18.664,1093,1975,1283,,
2021-12-07 21:18:18.683,518,1905,1292,,
2021-12-07 21:18:18.703,-317,1698,1977,,
2021-12-07 21:18:18.722,-1060,1383,2004,,
2021-12-07 21:18:18.742,-2248,685,456,,
2021-12-07 21:18:18.761,-1347,442,1341,,
2021-12-07 21:18:18.781,-711,730,649,,
2021-12-07 21:18:18.800,-330,747,58,,
2021-12-07 21:18:18.820,-236,687,-120,,
2021-12-07 21:18:18.839,-277,449,92,,
2021-12-07 21:18:18.859,-1736,18,542,,
2021-12-07 21:18:18.879,-676,536,116,,
2021-12-07 21:18:18.898,-1253,71,592,,
2021-12-07 21:18:18.918,-1207,-51,423,,
2021-12-07 21:18:18.937,-1104,-91,514,,
2021-12-07 21:18:18.957,-1037,55,457,,
2021-12-07 21:18:18.976,-1265,3,332,,
2021-12-07 21:18:18.996,-1218,54,297,,
2021-12-07 21:18:19.015,-1054,248,149,,
2021-12-07 21:18:19.035,-896,479,19,,
2021-12-07 21:18:19.054,-630,583,-462,,
2021-12-07 21:18:19.074,-724,601,-313,,
2021-12-07 21:18:19.093,-756,804,-34,,
2021-12-07 21:18:19.113,-509,1217,77,,
2021-12-07 21:18:19.132,-508,1183,5,,
2021-12-07 21:18:19.152,-519,940,-144,,
2021-12-07 21:18:19.171,-438,748,-421,,
2021-12-07 21:18:19.191,-773,495,180,,
2021-12-07 21:18:19.210,-938,468,557,,
2021-12-07 21:18:19.230,-1021,500,181,,
2021-12-07 21:18:19.249,-772,548,-43,,
2021-12-07 21:18:19.269,-661,577,-166,,
2021-12-07 21:18:19.289,-866,447,-12,,
2021-12-07 21:18:19.308,-978,328,13,,
2021-12-07 21:18:19.328,-728,458,-371,,
2021-12-07 21:18:19.347,-641,904,233,,
2021-12-07 21:18:19.367,-1086,1354,1940,,
2021-12-07 21:18:19.386,-1236,1614,2665,,
2021-12-07 21:18:19.406,-1382,1454,1804,,
2021-12-07 21:18:19.425,-1558,955,1861,,
2021-12-07 21:18:19.445,-1764,575,2266,,
2021-12-07 21:18:19.464,-2949,31,692,,
2021-12-07 21:18:19.484,-1260,476,164,,
2021-12-07 21:18:19.503,-261,421,-149,,
2021-12-07 21:18:19.523,146,102,601,,
2021-12-07 21:18:19.542,183,-386,1362,,
2021-12-07 21:18:19.562,700,-239,1042,,
2021-12-07 21:18:19.581,1589,115,-115,,
2021-12-07 21:18:19.601,2356,770,-802,,
2021-12-07 21:18:19.620,220,684,-2381,,
2021-12-07 21:18:19.640,-1073,1191,-1180,,
2021-12-07 21:18:19.659,-1546,1250,-882,,
2021-12-07 21:18:19.679,-1815,1202,-152,,
2021-12-07 21:18:19.699,-1604,1013,-93,,
2021-12-07 21:18:19.718,-1993,1033,606,,
2021-12-07 21:18:19.738,-1364,143,543,,
2021-12-07 21:18:19.757,-539,929,698,,
2021-12-07 21:18:19.777,-1099,834,59,,
2021-12-07 21:18:19.796,-582,937,-155,,
2021-12-07 21:18:19.816,325,906,3,,
2021-12-07 21:18:19.835,-752,636,430,,
2021-12-07 21:18:19.855,-849,539,841,,
2021-12-07 21:18:19.874,-1065,499,748,,
2021-12-07 21:18:19.894,-977,525,227,,
2021-12-07 21:18:19.913,-610,493,108,,
2021-12-07 21:18:19.933,-1280,410,365,,
2021-12-07 21:18:19.952,-918,530,72,,
2021-12-07 21:18:19.972,-823,769,-192,,
2021-12-07 21:18:19.991,-797,666,361,,
2021-12-07 21:18:20.011,-859,549,761,,
2021-12-07 21:18:20.030,-632,630,572,,
2021-12-07 21:18:20.050,-513,699,294,,
2021-12-07 21:18:20.069,-288,833,-31,,
2021-12-07 21:18:20.089,-305,820,99,,
2021-12-07 21:18:20.108,-386,918,1013,,
2021-12-07 21:18:20.128,-912,919,581,,
2021-12-07 21:18:20.148,-1611,1318,-2848,,
2021-12-07 21:18:20.167,-4730,2403,-7549,,
2021-12-07 21:18:20.187,-7952,2878,-7995,,
2021-12-07 21:18:20.206,-7931,3784,-8000,,
2021-12-07 21:18:20.226,-4887,7522,-7734,,
2021-12-07 21:18:20.245,-3873,7875,-5327,,
2021-12-07 21:18:20.265,-8000,7988,-4324,,
2021-12-07 21:18:20.284,-8000,7988,5165,,
2021-12-07 21:18:20.304,-4317,7988,7910,,
2021-12-07 21:18:20.323,2951,7988,7984,,
2021-12-07 21:18:20.343,6093,7988,6935,,
2021-12-07 21:18:20.362,7813,7988,1740,,
2021-12-07 21:18:20.382,7978,7985,-3418,,
2021-12-07 21:18:20.401,7803,7143,-4680,,
2021-12-07 21:18:20.421,4928,4652,-3946,,
2021-12-07 21:18:20.440,2540,4348,-1868,,
2021-12-07 21:18:20.460,992,4478,690,,
2021-12-07 21:18:20.479,61,4750,2209,,
2021-12-07 21:18:20.499,-1596,4413,2237,,
2021-12-07 21:18:20.518,-2734,3800,2230,,
2021-12-07 21:18:20.538,-2496,3497,2375,,
2021-12-07 21:18:20.557,-2215,3716,2058,,
2021-12-07 21:18:20.577,-2952,3641,1259,,
2021-12-07 21:18:20.596,-3978,3034,752,,
2021-12-07 21:18:20.616,-4268,2537,442,,
2021-12-07 21:18:20.636,-3534,2404,63,,
2021-12-07 21:18:20.655,-3014,2460,-227,,
2021-12-07 21:18:20.675,-3119,2155,-812,,
2021-12-07 21:18:20.694,-3238,1731,-1582,,
2021-12-07 21:18:20.714,-2827,1256,-1989,,
2021-12-07 21:18:20.733,-2277,805,-1928,,
2021-12-07 21:18:20.753,-1839,456,-2202,,
2021-12-07 21:18:20.772,-1478,368,-1884,,
2021-12-07 21:18:20.792,-1341,280,-1191,,
2021-12-07 21:18:20.811,-1208,179,-870,,
2021-12-07 21:18:20.831,-1219,178,-558,,
2021-12-07 21:18:20.850,-1480,156,-307,,
2021-12-07 21:18:20.870,-1625,12,-265,,
2021-12-07 21:18:20.889,-1603,-19,-505,,
2021-12-07 21:18:20.909,-1437,1,-663,,
2021-12-07 21:18:20.928,-1245,92,-767,,
2021-12-07 21:18:20.948,-1123,172,-724,,
2021-12-07 21:18:20.967,-1072,202,-606,,
2021-12-07 21:18:20.987,-970,226,-696,,
2021-12-07 21:18:21.006,-840,303,-729,,
2021-12-07 21:18:21.026,-856,346,-667,,
2021-12-07 21:18:21.045,-1096,255,-516,,
2021-12-07 21:18:21.065,-1279,209,-516,,
2021-12-07 21:18:21.084,-1252,234,-592,,
2021-12-07 21:18:21.104,-1143,250,-624,,
2021-12-07 21:18:21.123,-1021,246,-584,,
2021-12-07 21:18:21.143,-1019,204,-532,,
2021-12-07 21:18:21.162,-1067,121,-481,,
2021-12-07 21:18:21.182,-1095,70,-189,,
2021-12-07 21:18:21.201,-1060,46,-180,,
2021-12-07 21:18:21.221,-889,-29,-171,,
2021-12-07 21:18:21.240,-903,-15,-31,,
2021-12-07 21:18:21.260,-1046,-74,288,,
2021-12-07 21:18:21.280,-1204,-192,615,,
2021-12-07 21:18:21.299,-1504,-418,946,,
2021-12-07 21:18:21.319,-1709,-480,1398,,
2021-12-07 21:18:21.338,-1532,-427,1525,,
2021-12-07 21:18:21.358,-1123,-456,1131,,
2021-12-07 21:18:21.377,-913,-537,744,,
2021-12-07 21:18:21.397,-952,-657,541,,
2021-12-07 21:18:21.416,-1029,-680,342,,
2021-12-07 21:18:21.436,-1165,-656,43,,
2021-12-07 21:18:21.455,-1138,-507,-315,,
2021-12-07 21:18:21.475,-1085,-489,-761,,
2021-12-07 21:18:21.494,-1051,-548,-992,,
2021-12-07 21:18:21.514,-1146,-680,-1066,,
2021-12-07 21:18:21.533,-1238,-541,-927,,
2021-12-07 21:18:21.553,-1119,-282,-656,,
2021-12-07 21:18:21.572,-863,-68,-440,,
2021-12-07 21:18:21.592,-552,79,-311,,
2021-12-07 21:18:21.611,-354,166,-341,,
2021-12-07 21:18:21.631,-251,435,-282,,
2021-12-07 21:18:21.650,-169,562,-448,,
2021-12-07 21:18:21.670,-264,511,-737,,
2021-12-07 21:18:21.689,-383,205,-1435,,
2021-12-07 21:18:21.709,-337,127,-1509,,
2021-12-07 21:18:21.728,-213,344,-1358,,
2021-12-07 21:18:21.748,-450,598,-1420,,
2021-12-07 21:18:21.767,-740,640,-1800,,
2021-12-07 21:18:21.787,-651,349,-1882,,
2021-12-07 21:18:21.806,-754,471,-1443,,
2021-12-07 21:18:21.826,-976,391,-801,,
2021-12-07 21:18:21.845,-1259,117,-351,,
2021-12-07 21:18:21.865,-1394,-82,-343,,
2021-12-07 21:18:21.884,-1372,-495,-311,,
2021-12-07 21:18:21.904,-1463,-734,-198,,
2021-12-07 21:18:21.923,-1477,-851,-104,,
2021-12-07 21:18:21.943,-1423,-1053,39,,
2021-12-07 21:18:21.962,-1400,-1108,103,,
2021-12-07 21:18:21.982,-1464,-1119,53,,
2021-12-07 21:18:22.001,-1478,-1102,-54,,
2021-12-07 21:18:22.021,-1280,-1089,-125,,
2021-12-07 21:18:22.040,-1250,-1013,124,,
2021-12-07 21:18:22.060,-1395,-1011,357,,
2021-12-07 21:18:22.079,-1821,-929,277,,
2021-12-07 21:18:22.099,-2370,-888,242,,
2021-12-07 21:18:22.118,-2638,-760,433,,
2021-12-07 21:18:22.138,-2852,-551,604,,
2021-12-07 21:18:22.157,-2792,-170,705,,
2021-12-07 21:18:22.177,-2277,421,493,,
2021-12-07 21:18:22.196,-1632,920,128,,
2021-12-07 21:18:22.216,-1002,1228,-366,,
2021-12-07 21:18:22.235,-526,1472,-830,,
2021-12-07 21:18:22.255,-62,1588,-1106,,
2021-12-07 21:18:22.274,395,1661,-1254,,
2021-12-07 21:18:22.294,493,1481,-1257,,
2021-12-07 21:18:22.313,577,1185,-1344,,
2021-12-07 21:18:22.333,764,1034,-1599,,
2021-12-07 21:18:22.353,846,989,-1743,,
2021-12-07 21:18:22.372,683,883,-1751,,
2021-12-07 21:18:22.392,618,819,-1805,,
2021-12-07 21:18:22.411,766,1027,-1917,,
2021-12-07 21:18:22.431,885,1282,-1896,,
2021-12-07 21:18:22.450,579,1372,-1774,,
2021-12-07 21:18:22.470,21,1365,-1701,,
2021-12-07 21:18:22.489,-741,1223,-1528,,
2021-12-07 21:18:22.509,-1070,1039,-1202,,
2021-12-07 21:18:22.528,-1156,1206,-734,,
2021-12-07 21:18:22.548,-1275,1202,-460,,
2021-12-07 21:18:22.567,-1089,1173,-335,,
2021-12-07 21:18:22.587,-1018,1030,-136,,
2021-12-07 21:18:22.606,-939,880,-27,,
2021-12-07 21:18:22.626,-809,663,-46,,
2021-12-07 21:18:22.645,-750,480,-104,,
2021-12-07 21:18:22.665,-713,485,-116,,
2021-12-07 21:18:22.684,-682,488,-164,,
2021-12-07 21:18:22.704,-605,486,-113,,
2021-12-07 21:18:22.723,-512,503,13,,
2021-12-07 21:18:22.743,-422,365,79,,
2021-12-07 21:18:22.762,-400,160,52,,
2021-12-07 21:18:22.782,-456,48,-28,,
2021-12-07 21:18:22.801,-488,138,-73,,
2021-12-07 21:18:22.821,-510,224,-4,,
2021-12-07 21:18:22.840,-748,424,205,,
2021-12-07 21:18:22.860,-1065,664,332,,
2021-12-07 21:18:22.879,-1441,1315,489,,
2021-12-07 21:18:22.899,-1736,1950,612,,
2021-12-07 21:18:22.918,-1680,2098,396,,
2021-12-07 21:18:22.938,-1491,2110,215,,
2021-12-07 21:18:22.957,-1219,1850,197,,
2021-12-07 21:18:22.977,-1015,1471,240,,
2021-12-07 21:18:22.996,-890,1084,392,,
2021-12-07 21:18:23.016,-773,800,458,,
2021-12-07 21:18:23.035,-744,653,464,,
2021-12-07 21:18:23.055,-734,517,470,,
2021-12-07 21:18:23.074,-683,405,540,,
2021-12-07 21:18:23.094,-674,446,690,,
2021-12-07 21:18:23.114,-717,614,772,,
2021-12-07 21:18:23.133,-716,786,708,,
2021-12-07 21:18:23.153,-782,1078,668,,
2021-12-07 21:18:23.172,-940,1431,596,,
2021-12-07 21:18:23.192,-930,1415,287,,
2021-12-07 21:18:23.211,-807,1298,172,,
2021-12-07 21:18:23.231,-635,1004,262,,
2021-12-07 21:18:23.250,-524,680,394,,
2021-12-07 21:18:23.270,-411,359,373,,
2021-12-07 21:18:23.289,-286,159,266,,
2021-12-07 21:18:23.309,-194,27,149,,
2021-12-07 21:18:23.328,-121,-68,97,,
2021-12-07 21:18:23.348,-69,-177,98,,
2021-12-07 21:18:23.367,-132,-13,143,,
2021-12-07 21:18:23.387,-164,96,220,,
2021-12-07 21:18:23.406,-234,197,361,,
2021-12-07 21:18:23.426,-261,315,472,,
2021-12-07 21:18:23.445,-380,667,595,,
2021-12-07 21:18:23.465,-622,1383,616,,
2021-12-07 21:18:23.484,-858,1303,478,,
2021-12-07 21:18:23.504,-1125,1114,687,,
2021-12-07 21:18:23.523,-1181,796,838,,
2021-12-07 21:18:23.543,-1071,810,803,,
2021-12-07 21:18:23.562,-860,529,484,,
2021-12-07 21:18:23.582,-777,447,372,,
2021-12-07 21:18:23.601,-685,381,350,,
2021-12-07 21:18:23.621,-567,359,360,,
2021-12-07 21:18:23.640,-442,336,385,,
2021-12-07 21:18:23.660,-3035,-749,-4,,
2021-12-07 21:18:23.679,-1233,-148,1100,,
2021-12-07 21:18:23.699,-946,-32,149,,
2021-12-07 21:18:23.719,-1093,103,163,,
2021-12-07 21:18:23.738,-758,365,319,,
2021-12-07 21:18:23.758,-879,449,431,,
2021-12-07 21:18:23.777,-726,728,228,,
2021-12-07 21:18:23.797,-651,1048,-86,,
2021-12-07 21:18:23.816,-618,1441,-543,,
2021-12-07 21:18:23.836,-643,1837,-699,,
2021-12-07 21:18:23.855,-719,1920,-451,,
2021-12-07 21:18:23.875,-889,1378,-181,,
2021-12-07 21:18:23.894,-915,1271,-205,,
2021-12-07 21:18:23.914,-859,1304,-384,,
2021-12-07 21:18:23.933,-905,1112,-357,,
2021-12-07 21:18:23.953,-1203,680,88,,
2021-12-07 21:18:23.972,-1236,693,144,,
2021-12-07 21:18:23.992,-1122,803,-181,,
2021-12-07 21:18:24.011,-1084,848,-63,,
2021-12-07 21:18:24.031,-1155,1043,-232,,
2021-12-07 21:18:24.050,-1127,1288,-164,,
2021-12-07 21:18:24.070,-843,1468,58,,
2021-12-07 21:18:24.089,-750,1176,259,,
2021-12-07 21:18:24.109,446,1320,1020,,
2021-12-07 21:18:24.128,-300,899,-1169,,
2021-12-07 21:18:24.148,-544,1285,-964,,
2021-12-07 21:18:24.167,-622,1302,-57,,
2021-12-07 21:18:24.187,-609,1231,481,,
2021-12-07 21:18:24.207,-390,1287,490,,
2021-12-07 21:18:24.226,-231,1114,-544,,
2021-12-07 21:18:24.246,-380,760,-208,,
2021-12-07 21:18:24.265,-846,711,1398,,
2021-12-07 21:18:24.285,-398,797,1137,,
2021-12-07 21:18:24.304,-458,706,127,,
2021-12-07 21:18:24.324,-362,712,97,,
2021-12-07 21:18:24.343,-432,728,-120,,
2021-12-07 21:18:24.363,-650,658,318,,
2021-12-07 21:18:24.382,-798,645,702,,
2021-12-07 21:18:24.402,-686,644,575,,
2021-12-07 21:18:24.421,-694,555,434,,
2021-12-07 21:18:24.441,-827,258,735,,
2021-12-07 21:18:24.460,-1059,-183,1168,,
2021-12-07 21:18:24.480,-1194,-243,904,,
2021-12-07 21:18:24.499,-1039,-77,303,,
2021-12-07 21:18:24.519,-834,-165,286,,
2021-12-07 21:18:24.538,-878,23,640,,
2021-12-07 21:18:24.558,-863,136,652,,
2021-12-07 21:18:24.577,-847,285,663,,
2021-12-07 21:18:24.597,-776,521,295,,
2021-12-07 21:18:24.617,-853,688,293,,
2021-12-07 21:18:24.636,-771,692,287,,
2021-12-07 21:18:24.656,-719,586,278,,
2021-12-07 21:18:24.675,-670,349,379,,
2021-12-07 21:18:24.695,-649,140,609,,
2021-12-07 21:18:24.714,-752,-48,970,,
2021-12-07 21:18:24.734,-854,158,1014,,
2021-12-07 21:18:24.753,-711,497,556,,
2021-12-07 21:18:24.773,-765,430,397,,
2021-12-07 21:18:24.792,-666,679,257,,
2021-12-07 21:18:24.812,-676,785,312,,
2021-12-07 21:18:24.831,-489,810,48,,
2021-12-07 21:18:24.851,-756,792,307,,
2021-12-07 21:18:24.870,-429,724,109,,
2021-12-07 21:18:24.890,-778,560,329,,
2021-12-07 21:18:24.909,-688,247,683,,
2021-12-07 21:18:24.929,-695,139,958,,
2021-12-07 21:18:24.948,-895,49,1124,,
2021-12-07 21:18:24.968,-546,191,822,,
2021-12-07 21:18:24.987,-790,478,484,,
2021-12-07 21:18:25.007,-543,546,154,,
2021-12-07 21:18:25.027,-688,332,643,,
2021-12-07 21:18:25.046,-696,399,666,,
2021-12-07 21:18:25.066,-622,722,504,,
2021-12-07 21:18:25.085,-656,745,453,,
2021-12-07 21:18:25.105,-540,972,97,,
2021-12-07 21:18:25.124,-144,977,237,,
2021-12-07 21:18:25.144,-709,650,404,,
2021-12-07 21:18:25.163,-588,384,772,,
2021-12-07 21:18:25.183,-484,431,747,,
2021-12-07 21:18:25.202,-594,393,942,,
2021-12-07 21:18:25.222,-484,328,948,,
2021-12-07 21:18:25.241,-654,417,788,,
2021-12-07 21:18:25.261,-497,643,382,,
2021-12-07 21:18:25.280,-492,929,11,,
2021-12-07 21:18:25.300,-450,1135,-265,,
2021-12-07 21:18:25.319,-470,1090,-19,,
2021-12-07 21:18:25.339,-552,810,531,,
2021-12-07 21:18:25.358,-627,718,669,,
2021-12-07 21:18:25.378,-746,571,604,,
2021-12-07 21:18:25.397,-736,177,729,,
2021-12-07 21:18:25.417,-685,-213,891,,
2021-12-07 21:18:25.436,-720,-389,1068,,
2021-12-07 21:18:25.456,-789,-440,1326,,
2021-12-07 21:18:25.475,-919,-294,1192,,
2021-12-07 21:18:25.495,-860,114,791,,
2021-12-07 21:18:25.515,-804,317,482,,
2021-12-07 21:18:25.534,-795,186,498,,
2021-12-07 21:18:25.554,-982,-92,786,,
2021-12-07 21:18:25.573,-866,401,431,,
2021-12-07 21:18:25.593,-800,689,138,,
2021-12-07 21:18:25.612,-737,750,122,,
2021-12-07 21:18:25.632,-628,953,40,,
2021-12-07 21:18:25.651,-823,967,273,,
2021-12-07 21:18:25.671,-570,903,6,,
2021-12-07 21:18:25.690,-768,621,319,,
2021-12-07 21:18:25.710,-718,291,462,,
2021-12-07 21:18:25.729,-851,239,804,,
2021-12-07 21:18:25.749,-884,526,438,,
2021-12-07 21:18:25.768,-778,791,75,,
2021-12-07 21:18:25.788,-697,895,-84,,
2021-12-07 21:18:25.807,-653,952,-73,,
2021-12-07 21:18:25.827,-762,705,287,,
2021-12-07 21:18:25.846,-773,399,429,,
2021-12-07 21:18:25.866,-394,371,341,,
2021-12-07 21:18:25.885,-1004,232,604,,
2021-12-07 21:18:25.905,-720,175,897,,
2021-12-07 21:18:25.924,-763,208,785,,
2021-12-07 21:18:25.944,-703,261,367,,
2021-12-07 21:18:25.963,-739,348,506,,
2021-12-07 21:18:25.983,-795,181,535,,
2021-12-07 21:18:26.003,-751,101,668,,
2021-12-07 21:18:26.022,-819,113,830,,
2021-12-07 21:18:26.042,-714,219,729,,
2021-12-07 21:18:26.061,-782,446,619,,
2021-12-07 21:18:26.081,-685,714,375,,
2021-12-07 21:18:26.100,-469,443,689,,
2021-12-07 21:18:26.120,-677,185,783,,
2021-12-07 21:18:26.139,-771,21,811,,
2021-12-07 21:18:26.159,-720,395,566,,
2021-12-07 21:18:26.178,-758,758,410,,
2021-12-07 21:18:26.198,-672,949,232,,
2021-12-07 21:18:26.217,-551,1291,64,,
2021-12-07 21:18:26.237,-480,1573,294,,
2021-12-07 21:18:26.256,-471,1272,338,,
2021-12-07 21:18:26.276,-247,894,249,,
2021-12-07 21:18:26.295,29,524,90,,
2021-12-07 21:18:26.315,0,233,118,,
2021-12-07 21:18:26.334,-115,355,524,,
2021-12-07 21:18:26.354,-809,-43,1332,,
2021-12-07 21:18:26.373,-535,291,662,,
2021-12-07 21:18:26.393,-609,371,945,,
2021-12-07 21:18:26.412,-670,218,1006,,
2021-12-07 21:18:26.432,-628,193,844,,
2021-12-07 21:18:26.451,-480,239,653,,
2021-12-07 21:18:26.471,-600,406,611,,
2021-12-07 21:18:26.491,-707,646,620,,
2021-12-07 21:18:26.510,-644,660,781,,
2021-12-07 21:18:26.530,-492,595,691,,
2021-12-07 21:18:26.549,-404,785,559,,
2021-12-07 21:18:26.569,-282,865,330,,
2021-12-07 21:18:26.588,-307,855,200,,
2021-12-07 21:18:26.608,-131,875,78,,
2021-12-07 21:18:26.627,-187,751,303,,
2021-12-07 21:18:26.647,-359,664,739,,
2021-12-07 21:18:26.666,-481,656,787,,
2021-12-07 21:18:26.686,-600,903,611,,
2021-12-07 21:18:26.705,-536,1193,233,,
2021-12-07 21:18:26.725,-636,1007,296,,
2021-12-07 21:18:26.744,-672,678,573,,
2021-12-07 21:18:26.764,-607,518,625,,
2021-12-07 21:18:26.783,-611,400,666,,
2021-12-07 21:18:26.803,-454,326,644,,
2021-12-07 21:18:26.822,-566,133,765,,
2021-12-07 21:18:26.842,-682,-19,954,,
2021-12-07 21:18:26.861,-753,117,965,,
2021-12-07 21:18:26.881,-815,182,853,,
2021-12-07 21:18:26.900,-616,297,610,,
2021-12-07 21:18:26.920,-553,392,770,,
2021-12-07 21:18:26.940,-449,418,487,,
2021-12-07 21:18:26.959,-483,472,661,,
2021-12-07 21:18:26.979,-753,322,933,,
2021-12-07 21:18:26.998,-789,812,576,,
2021-12-07 21:18:27.018,-524,689,397,,
2021-12-07 21:18:27.037,-404,803,451,,
2021-12-07 21:18:27.057,-388,762,465,,
2021-12-07 21:18:27.076,-302,685,608,,
2021-12-07 21:18:27.096,-228,607,460,,
2021-12-07 21:18:27.115,-299,461,596,,
2021-12-07 21:18:27.135,-476,435,889,,
2021-12-07 21:18:27.154,-493,466,859,,
2021-12-07 21:18:27.174,-532,539,703,,
2021-12-07 21:18:27.193,-344,595,721,,
2021-12-07 21:18:27.213,-315,630,771,,
2021-12-07 21:18:27.232,-318,542,650,,
2021-12-07 21:18:27.252,-539,434,374,,
2021-12-07 21:18:27.271,-754,327,457,,
2021-12-07 21:18:27.291,-850,95,738,,
2021-12-07 21:18:27.310,-996,-231,1101,,
2021-12-07 21:18:27.330,-1205,-337,1152,,
2021-12-07 21:18:27.350,-1029,-360,1064,,
2021-12-07 21:18:27.369,-705,-258,1142,,
2021-12-07 21:18:27.389,-501,-37,1206,,
2021-12-07 21:18:27.408,-439,363,894,,
2021-12-07 21:18:27.428,-461,538,758,,
2021-12-07 21:18:27.447,-359,585,842,,
2021-12-07 21:18:27.467,-207,766,851,,
2021-12-07 21:18:27.486,-138,1011,804,,
2021-12-07 21:18:27.506,-146,1137,496,,
2021-12-07 21:18:27.525,-245,1071,331,,
2021-12-07 21:18:27.545,-343,780,192,,
2021-12-07 21:18:27.564,-400,558,146,,
2021-12-07 21:18:27.584,-454,474,498,,
2021-12-07 21:18:27.603,-405,540,992,,
2021-12-07 21:18:27.623,-178,598,977,,
2021-12-07 21:18:27.642,-68,601,892,,
2021-12-07 21:18:27.662,-353,627,823,,
2021-12-07 21:18:27.681,-447,806,770,,
2021-12-07 21:18:27.701,-399,1011,390,,
2021-12-07 21:18:27.720,-173,1216,-125,,
2021-12-07 21:18:27.740,-5,1253,-417,,
2021-12-07 21:18:27.759,-150,1120,88,,
2021-12-07 21:18:27.779,-208,916,499,,
2021-12-07 21:18:27.799,-165,913,871,,
2021-12-07 21:18:27.818,-100,935,843,,
2021-12-07 21:18:27.838,19,748,585,,
2021-12-07 21:18:27.857,151,770,655,,
2021-12-07 21:18:27.877,-49,605,963,,
2021-12-07 21:18:27.896,67,640,798,,
2021-12-07 21:18:27.916,-76,498,247,,
2021-12-07 21:18:27.935,254,565,338,,
2021-12-07 21:18:27.955,-147,650,587,,
