Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:21:32.506;540170508117235712;1059;-544;-306
2021-12-07T21:21:32.525;540170508136753152;1116;-621;-407
2021-12-07T21:21:32.545;540170508156270592;984;-729;-457
2021-12-07T21:21:32.564;540170508175788032;799;-953;-368
2021-12-07T21:21:32.584;540170508195305472;625;-1082;-431
2021-12-07T21:21:32.603;540170508214822912;335;-1146;-244
2021-12-07T21:21:32.623;540170508234340352;759;-1008;156
2021-12-07T21:21:32.642;540170508253857792;559;-959;142
2021-12-07T21:21:32.662;540170508273375232;412;-994;154
2021-12-07T21:21:32.681;540170508292892672;426;-981;-5
2021-12-07T21:21:32.701;540170508312410112;697;-824;30
2021-12-07T21:21:32.720;540170508331927552;655;-737;62
2021-12-07T21:21:32.740;540170508351444992;817;-740;118
2021-12-07T21:21:32.759;540170508370962432;868;-652;143
2021-12-07T21:21:32.779;540170508390479872;827;-574;172
2021-12-07T21:21:32.798;540170508409997312;882;-583;148
2021-12-07T21:21:32.818;540170508429514752;799;-500;15
2021-12-07T21:21:32.837;540170508449032192;822;-502;-11
2021-12-07T21:21:32.857;540170508468549632;699;-688;-50
2021-12-07T21:21:32.876;540170508488067072;605;-853;-60
2021-12-07T21:21:32.896;540170508507584512;516;-1152;3
2021-12-07T21:21:32.915;540170508527101952;343;-1214;68
2021-12-07T21:21:32.935;540170508546619392;382;-1245;104
2021-12-07T21:21:32.955;540170508566136832;412;-1274;107
2021-12-07T21:21:32.974;540170508585654272;426;-1188;43
2021-12-07T21:21:32.994;540170508605171712;364;-1094;-40
2021-12-07T21:21:33.013;540170508624689152;287;-1139;-20
2021-12-07T21:21:33.033;540170508644206592;400;-1087;-79
2021-12-07T21:21:33.052;540170508663724032;545;-910;-9
2021-12-07T21:21:33.072;540170508683241472;871;-678;-95
