Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:17:36.414;540170272055001326;-1664;1235;-599
2021-12-07T21:17:36.433;540170272074508298;-2598;2361;-4940
2021-12-07T21:17:36.453;540170272094015270;-4912;4913;-7965
2021-12-07T21:17:36.472;540170272113522242;-7883;5107;-7921
2021-12-07T21:17:36.492;540170272133029214;-7564;6151;-7659
2021-12-07T21:17:36.511;540170272152536186;-1401;4940;-5715
2021-12-07T21:17:36.531;540170272172043158;-4728;7899;-1597
2021-12-07T21:17:36.550;540170272191550130;-7985;7927;682
2021-12-07T21:17:36.570;540170272211057102;-6754;7988;7930
2021-12-07T21:17:36.589;540170272230564074;-2418;7988;7979
2021-12-07T21:17:36.609;540170272250071046;2715;7810;7701
2021-12-07T21:17:36.628;540170272269578018;7039;7988;7984
2021-12-07T21:17:36.648;540170272289084990;7975;7988;4204
2021-12-07T21:17:36.667;540170272308591962;7978;6601;-2182
2021-12-07T21:17:36.687;540170272328098934;7745;4503;-3702
2021-12-07T21:17:36.706;540170272347605906;6528;3036;-4252
2021-12-07T21:17:36.726;540170272367112878;5163;1819;-3290
2021-12-07T21:17:36.745;540170272386619850;3917;1213;-2059
2021-12-07T21:17:36.765;540170272406126822;3274;978;-666
2021-12-07T21:17:36.784;540170272425633794;2646;935;440
2021-12-07T21:17:36.804;540170272445140766;1771;1058;1139
2021-12-07T21:17:36.823;540170272464647738;916;1187;1103
2021-12-07T21:17:36.843;540170272484154710;378;1227;1299
2021-12-07T21:17:36.862;540170272503661682;-179;1125;1636
2021-12-07T21:17:36.882;540170272523168654;-1496;1525;1720
2021-12-07T21:17:36.901;540170272542675626;-2753;1572;1987
2021-12-07T21:17:36.921;540170272562182598;-2291;1509;1963
2021-12-07T21:17:36.940;540170272581689570;-2047;1628;2015
2021-12-07T21:17:36.960;540170272601196542;-2475;1673;2116
2021-12-07T21:17:36.979;540170272620712822;-2645;1615;1611
2021-12-07T21:17:36.999;540170272640229078;-2325;1623;884
2021-12-07T21:17:37.018;540170272659745334;-2137;1515;1051
2021-12-07T21:17:37.038;540170272679261590;-2188;1480;1341
2021-12-07T21:17:37.057;540170272698777846;-2250;1491;1208
2021-12-07T21:17:37.077;540170272718294102;-2034;1546;785
2021-12-07T21:17:37.096;540170272737810358;-1795;1493;420
2021-12-07T21:17:37.116;540170272757326614;-1888;1310;27
2021-12-07T21:17:37.135;540170272776842870;-2024;1218;-401
2021-12-07T21:17:37.155;540170272796359126;-1868;1132;-723
2021-12-07T21:17:37.174;540170272815875382;-1590;1002;-930
2021-12-07T21:17:37.194;540170272835391638;-1381;870;-1085
2021-12-07T21:17:37.213;540170272854907894;-1293;774;-1372
2021-12-07T21:17:37.233;540170272874424150;-1153;672;-1532
2021-12-07T21:17:37.252;540170272893940406;-987;599;-1418
2021-12-07T21:17:37.272;540170272913456662;-914;528;-1323
2021-12-07T21:17:37.292;540170272932972918;-884;455;-1335
2021-12-07T21:17:37.311;540170272952489174;-1000;465;-1428
2021-12-07T21:17:37.331;540170272972005430;-1111;542;-1431
2021-12-07T21:17:37.350;540170272991521686;-1040;619;-1346
2021-12-07T21:17:37.370;540170273011037942;-1006;732;-1145
2021-12-07T21:17:37.389;540170273030554198;-1120;789;-1067
2021-12-07T21:17:37.409;540170273050070454;-1306;874;-1094
2021-12-07T21:17:37.428;540170273069586710;-1417;875;-956
2021-12-07T21:17:37.448;540170273089102966;-1459;864;-445
2021-12-07T21:17:37.467;540170273108619222;-1529;778;-217
2021-12-07T21:17:37.487;540170273128135478;-1540;759;-173
2021-12-07T21:17:37.506;540170273147651734;-1330;726;28
2021-12-07T21:17:37.526;540170273167167990;-1116;698;139
2021-12-07T21:17:37.545;540170273186684246;-999;755;159
2021-12-07T21:17:37.565;540170273206200502;-1019;874;161
2021-12-07T21:17:37.584;540170273225716758;-1059;801;199
2021-12-07T21:17:37.604;540170273245233014;-968;544;397
2021-12-07T21:17:37.623;540170273264749270;-930;352;678
2021-12-07T21:17:37.643;540170273284265526;-949;163;915
2021-12-07T21:17:37.662;540170273303781782;-934;31;827
2021-12-07T21:17:37.682;540170273323296323;-1005;-52;700
2021-12-07T21:17:37.701;540170273342810850;-1192;-106;760
2021-12-07T21:17:37.721;540170273362325377;-1173;-75;615
2021-12-07T21:17:37.740;540170273381839904;-1113;-27;384
2021-12-07T21:17:37.760;540170273401354431;-988;-375;165
2021-12-07T21:17:37.779;540170273420868958;-721;-431;-129
2021-12-07T21:17:37.799;540170273440383485;-548;-465;-149
2021-12-07T21:17:37.818;540170273459898012;-463;-307;20
2021-12-07T21:17:37.838;540170273479412539;-397;-113;21
2021-12-07T21:17:37.857;540170273498927066;-245;-89;-115
2021-12-07T21:17:37.877;540170273518441593;-135;-161;-231
2021-12-07T21:17:37.896;540170273537956120;-224;-29;86
2021-12-07T21:17:37.916;540170273557470647;-278;196;281
2021-12-07T21:17:37.936;540170273576985174;-132;405;120
2021-12-07T21:17:37.955;540170273596499701;-189;536;8
2021-12-07T21:17:37.975;540170273616014228;-298;609;-119
2021-12-07T21:17:37.994;540170273635528755;-437;814;-314
2021-12-07T21:17:38.014;540170273655043282;-501;859;-493
2021-12-07T21:17:38.033;540170273674557809;-330;662;-589
2021-12-07T21:17:38.053;540170273694072336;-180;557;-586
2021-12-07T21:17:38.072;540170273713586863;-469;939;-803
2021-12-07T21:17:38.092;540170273733101390;-860;1212;-1267
2021-12-07T21:17:38.111;540170273752615917;-1197;1027;-1344
2021-12-07T21:17:38.131;540170273772130444;-1671;860;-835
2021-12-07T21:17:38.150;540170273791644971;-1899;704;404
2021-12-07T21:17:38.170;540170273811159498;-2514;636;1567
2021-12-07T21:17:38.189;540170273830674025;-2184;233;1953
2021-12-07T21:17:38.209;540170273850188552;-1389;51;2011
2021-12-07T21:17:38.228;540170273869703079;-908;74;1756
2021-12-07T21:17:38.248;540170273889217606;-492;-11;1483
2021-12-07T21:17:38.267;540170273908732133;-687;-96;1890
2021-12-07T21:17:38.287;540170273928246660;-722;-184;2399
2021-12-07T21:17:38.306;540170273947761187;-553;-289;2326
