Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:27:26.660;540170862286918870;-127;-1759;-202
2021-12-07T21:27:26.679;540170862306434398;-43;-1714;172
2021-12-07T21:27:26.699;540170862325949926;227;-1560;209
2021-12-07T21:27:26.718;540170862345465454;589;-1542;225
2021-12-07T21:27:26.738;540170862364980982;1000;-1575;256
2021-12-07T21:27:26.757;540170862384496510;1294;-1879;17
2021-12-07T21:27:26.777;540170862404012038;1146;-1975;-505
2021-12-07T21:27:26.796;540170862423527566;960;-1742;-1161
2021-12-07T21:27:26.816;540170862443043094;1132;-1355;32
2021-12-07T21:27:26.835;540170862462558622;1214;-1206;-20
2021-12-07T21:27:26.855;540170862482074150;1122;-1034;277
2021-12-07T21:27:26.874;540170862501589678;792;-829;118
2021-12-07T21:27:26.894;540170862521105206;428;-580;3
2021-12-07T21:27:26.913;540170862540620734;151;-341;66
2021-12-07T21:27:26.933;540170862560136262;-74;-284;203
2021-12-07T21:27:26.952;540170862579651790;-219;-480;365
2021-12-07T21:27:26.972;540170862599167318;-162;-787;553
2021-12-07T21:27:26.991;540170862618682846;-20;-500;560
2021-12-07T21:27:27.011;540170862638198374;-126;-113;283
2021-12-07T21:27:27.030;540170862657710283;-124;-633;52
2021-12-07T21:27:27.050;540170862677222170;-70;-1374;-311
2021-12-07T21:27:27.069;540170862696734057;-94;-993;-701
2021-12-07T21:27:27.089;540170862716245944;28;-1317;-769
2021-12-07T21:27:27.108;540170862735757831;577;-1794;-344
2021-12-07T21:27:27.128;540170862755269718;1400;-1340;49
2021-12-07T21:27:27.147;540170862774781605;1783;-670;-3080
2021-12-07T21:27:27.167;540170862794293492;1068;-886;-3285
2021-12-07T21:27:27.186;540170862813805379;1006;-1525;-451
2021-12-07T21:27:27.206;540170862833317266;345;-828;331
2021-12-07T21:27:27.226;540170862852829153;602;-1060;395
2021-12-07T21:27:27.245;540170862872341040;811;-985;88
2021-12-07T21:27:27.265;540170862891852927;570;-771;-263
2021-12-07T21:27:27.284;540170862911364814;723;-586;-6
2021-12-07T21:27:27.304;540170862930876701;899;-584;102
2021-12-07T21:27:27.323;540170862950388588;1018;-536;238
2021-12-07T21:27:27.343;540170862969900475;1015;-631;238
2021-12-07T21:27:27.362;540170862989412362;986;-702;134
2021-12-07T21:27:27.382;540170863008924249;1070;-878;127
